City,ILR,DC_Nominal_Power_MW,ModuleCost,MountingCost,InverterCost,AccessCost,HV_ConnectionSubstationCost,OMCost,TaxesInsuranceCost,TotalCost,ratio_NominalPower_TotalCost,Incremental_Cost,Incremental_Cost_Percentage
Luxembourg,1.38,69.0,17250000.0,19339792.129120596,1251250.0,5005000.0,5005000.0,848507.6970741884,365897.921291206,47851042.129120596,693493.3641901535,1256779.8166089281,0.026972845029278485
Luxembourg,1.43,71.36,17840000.0,20001269.07730501,1251250.0,5005000.0,5005000.0,876569.4988507365,378412.6907730501,49102519.07730501,688095.8390877944,1251476.9481844157,0.026153598594727517
Luxembourg,1.47,73.72,18430000.0,20662746.025489427,1251250.0,5005000.0,5005000.0,904631.3006272847,390927.4602548943,50353996.02548943,683043.8961677894,1251476.9481844157,0.025487021271029725
Luxembourg,1.52,76.08,19020000.0,21324222.97367384,1251250.0,5005000.0,5005000.0,932693.1024038328,403442.2297367384,51605472.973673835,678305.3755740515,1251476.9481844082,0.024853577609826732
Luxembourg,1.57,78.45,19612500.0,21988502.790282767,1251250.0,5005000.0,5005000.0,960873.8101201124,416010.0279028277,52862252.79028277,673833.6875753062,1256779.8166089356,0.024353614920845177
Luxembourg,1.61,80.81,20202500.0,22649979.73846718,1251250.0,5005000.0,5005000.0,988935.6118966604,428524.7973846718,54113729.73846718,669641.5015278701,1251476.9481844082,0.023674302212380493
Luxembourg,1.66,83.17,20792500.0,23311456.686651595,1251250.0,5005000.0,5005000.0,1016997.4136732086,441039.56686651596,55365206.686651595,665687.2272051412,1251476.9481844157,0.0231267915597914
Luxembourg,1.71,85.54,21385000.0,23975736.50326052,1251250.0,5005000.0,5005000.0,1045178.121389488,453607.36503260524,56621986.50326052,661935.7786212359,1256779.8166089281,0.022699812604726255
Luxembourg,1.76,87.9,21975000.0,24637213.451444935,1251250.0,5005000.0,5005000.0,1073239.9231660361,466122.1345144494,57873463.45144494,658401.1769220129,1251476.9481844157,0.02210231440948033
Luxembourg,1.8,90.26,22565000.0,25298690.39962935,1251250.0,5005000.0,5005000.0,1101301.7249425843,478636.90399629355,59124940.399629354,655051.4114738462,1251476.9481844157,0.0216243658759837
Luxembourg,1.85,92.62,23155000.0,25960167.347813763,1251250.0,5005000.0,5005000.0,1129363.5267191324,491151.67347813764,60376417.34781376,651872.3531398592,1251476.9481844082,0.021166650481600376
Luxembourg,1.9,94.99,23747500.0,26624447.164422687,1251250.0,5005000.0,5005000.0,1157544.2344354119,503719.4716442269,61633197.16442269,648838.7952881639,1256779.8166089281,0.020815740181616395
Luxembourg,1.95,97.35,24337500.0,27285924.112607103,1251250.0,5005000.0,5005000.0,1185606.03621196,516234.2411260711,62884674.11260711,645964.8085527181,1251476.9481844157,0.020305241424451392
Luxembourg,1.99,99.71,24927500.0,27947401.06079152,1251250.0,5005000.0,5005000.0,1213667.8379885082,528749.0106079152,64136151.06079152,643226.8685266426,1251476.9481844157,0.019901143893079662
Luxembourg,2.04,102.08,25520000.0,28611680.877400443,1251250.0,5005000.0,5005000.0,1241848.5457047876,541316.8087740045,65392930.87740044,640604.7303820576,1256779.8166089207,0.01959549794963032
Luxembourg,2.09,104.44,26110000.0,29273157.82558486,1251250.0,5005000.0,5005000.0,1269910.3474813357,553831.5782558486,66644407.82558486,638111.9094751519,1251476.9481844157,0.019137801768370065
Luxembourg,2.13,106.8,26700000.0,29934634.77376927,1251250.0,5005000.0,5005000.0,1297972.149257884,566346.3477376928,67895884.77376927,635729.2581813603,1251476.9481844157,0.018778424012104018
Luxembourg,2.18,109.16,27290000.0,30596111.721953686,1251250.0,5005000.0,5005000.0,1326033.951034432,578861.1172195369,69147361.72195369,633449.631018264,1251476.9481844157,0.018432294569168176
Luxembourg,2.23,111.53,27882500.0,31260391.53856261,1251250.0,5005000.0,5005000.0,1354214.6587507112,591428.9153856261,70404141.53856261,631257.4333234341,1256779.8166089207,0.018175383489865006
Luxembourg,2.28,113.89,28472500.0,31921868.486747026,1251250.0,5005000.0,5005000.0,1382276.4605272596,603943.6848674703,71655618.48674703,629165.1460773292,1251476.9481844157,0.017775615479935104
Luxembourg,2.32,116.25,29062500.0,32583345.434931442,1251250.0,5005000.0,5005000.0,1410338.2623038078,616458.4543493144,72907095.43493144,627157.8101929587,1251476.9481844157,0.017465161485081326
Luxembourg,2.37,118.62,29655000.0,33247625.251540367,1251250.0,5005000.0,5005000.0,1438518.970020087,629026.2525154037,74163875.25154036,625222.3507970019,1256779.8166089207,0.017238100202888743
Luxembourg,2.42,120.98,30245000.0,33909102.19972478,1251250.0,5005000.0,5005000.0,1466580.7717966351,641541.0219972478,75415352.19972478,623370.4099828466,1251476.9481844157,0.016874481598214797
Luxembourg,2.46,123.34,30835000.0,34570579.147909194,1251250.0,5005000.0,5005000.0,1494642.5735731835,654055.791479092,76666829.1479092,621589.3396133387,1251476.9481844157,0.01659445871007923
Luxembourg,2.51,125.7,31425000.0,35232056.09609361,1251250.0,5005000.0,5005000.0,1522704.3753497317,666570.5609609361,77918306.09609361,619875.1479402833,1251476.9481844157,0.016323577772728914
Luxembourg,2.56,128.07,32017500.0,35896335.91270253,1251250.0,5005000.0,5005000.0,1550885.0830660108,679138.3591270254,79175085.91270253,618217.2711228433,1256779.8166089207,0.01612945506103512
Luxembourg,2.61,130.43,32607500.0,36557812.86088695,1251250.0,5005000.0,5005000.0,1578946.884842559,691653.1286088695,80426562.86088695,616626.2582296017,1251476.9481844157,0.015806448881713606
Luxembourg,2.65,132.79,33197499.999999996,37219289.80907136,1251250.0,5005000.0,5005000.0,1607008.6866191071,704167.8980907137,81678039.80907136,615091.7976434323,1251476.9481844157,0.015560492748510008
Luxembourg,2.7,135.16,33790000.0,37883569.62568029,1251250.0,5005000.0,5005000.0,1635189.3943353868,716735.696256803,82934819.6256803,613604.7619538347,1256779.8166089356,0.015386997772556175
Luxembourg,2.75,137.52,34380000.0,38545046.573864706,1251250.0,5005000.0,5005000.0,1663251.1961119347,729250.465738647,84186296.5738647,612174.9314562586,1251476.9481844008,0.015089885693763395
Luxembourg,2.79,139.88,34970000.0,39206523.522049114,1251250.0,5005000.0,5005000.0,1691312.9978884829,741765.2352204912,85437773.52204911,610793.3480272313,1251476.9481844157,0.014865566002019997
Luxembourg,2.84,142.25,35562500.0,39870803.33865804,1251250.0,5005000.0,5005000.0,1719493.705604762,754333.0333865804,86694553.33865803,609452.0445599862,1256779.8166089207,0.014709884923260327
Madrid,1.0,50.09,12522500.0,5643780.228063262,1251250.0,5005000.0,5005000.0,175026.18994444265,181662.80228063263,29427530.228063263,587493.1169507538,,
Madrid,1.05,52.46,13115000.0,5910814.748736249,1251250.0,5005000.0,5005000.0,182773.88239101807,190258.14748736247,30287064.748736247,577336.3467162838,859534.5206729844,0.02920851712704378
Madrid,1.1,54.82,13705000.0,6176722.541473907,1251250.0,5005000.0,5005000.0,190488.88415216492,198817.22541473908,31142972.541473906,568095.0846675284,855907.7927376591,0.028259846235953668
Madrid,1.14,57.18,14295000.0,6442630.334211566,1251250.0,5005000.0,5005000.0,198203.88591331177,207376.30334211566,31998880.334211566,559616.6550229375,855907.7927376591,0.027483175910643226
Madrid,1.19,59.54,14885000.0,6708538.126949224,1251250.0,5005000.0,5005000.0,205918.8876744586,215935.38126949224,32854788.126949225,551810.3481180589,855907.7927376591,0.026748054425597082
Madrid,1.24,61.91,15477500.0,6975572.647622211,1251250.0,5005000.0,5005000.0,213666.58012103403,224530.72647622213,33714322.64762221,544569.9022390925,859534.5206729881,0.026161621172286688
Madrid,1.28,64.27,16067499.999999998,7241480.440359868,1251250.0,5005000.0,5005000.0,221381.58188218085,233089.80440359868,34570230.44035987,537890.6245582678,855907.7927376553,0.025387067736270252
Madrid,1.33,66.63,16657499.999999998,7507388.233097526,1251250.0,5005000.0,5005000.0,229096.58364332764,241648.88233097523,35426138.23309752,531684.4999714472,855907.7927376553,0.02475852147454605
Madrid,1.38,69.0,17250000.0,7774422.753770514,1251250.0,5005000.0,5005000.0,236844.2760899031,250244.22753770516,36285672.753770515,525879.3152720365,859534.5206729919,0.024262721356118795
Madrid,1.43,71.36,17840000.0,8040330.5465081725,1251250.0,5005000.0,5005000.0,244559.27785104993,258803.3054650817,37141580.54650817,520481.7901696773,855907.7927376553,0.023588037034499142
Madrid,1.47,73.72,18430000.0,8306238.339245831,1251250.0,5005000.0,5005000.0,252274.27961219678,267362.3833924583,37997488.339245826,515429.8472496721,855907.7927376553,0.023044463378878006
Madrid,1.52,76.08,19020000.0,8572146.131983489,1251250.0,5005000.0,5005000.0,259989.2813733436,275921.46131983487,38853396.13198349,510691.3266559344,855907.7927376628,0.022525378127523123
Madrid,1.57,78.45,19612500.0,8839180.652656477,1251250.0,5005000.0,5005000.0,267736.97381991905,284516.80652656476,39712930.65265648,506219.63865718903,859534.5206729919,0.022122506813900805
Madrid,1.61,80.81,20202500.0,9105088.445394134,1251250.0,5005000.0,5005000.0,275451.9755810659,293075.88445394137,40568838.445394136,502027.45260975295,855907.7927376553,0.02155237044134898
Madrid,1.66,83.17,20792500.0,9370996.238131793,1251250.0,5005000.0,5005000.0,283166.97734221275,301634.9623813179,41424746.23813179,498073.178287024,855907.7927376553,0.021097665734002014
Madrid,1.71,85.54,21385000.0,9638030.75880478,1251250.0,5005000.0,5005000.0,290914.6697887882,310230.3075880478,42284280.75880478,494321.7297031188,859534.5206729919,0.020749300810001918
Madrid,1.76,87.9,21975000.0,9903938.551542439,1251250.0,5005000.0,5005000.0,298629.67154993495,318789.38551542436,43140188.55154244,490787.12800389575,855907.7927376553,0.02024174888110001
Madrid,1.8,90.26,22565000.0,10169846.344280096,1251250.0,5005000.0,5005000.0,306344.67331108183,327348.463442801,43996096.344280094,487437.36255572893,855907.7927376553,0.019840149556023513
Madrid,1.85,92.62,23155000.0,10435754.137017755,1251250.0,5005000.0,5005000.0,314059.6750722287,335907.5413701776,44852004.13701776,484258.3042217421,855907.7927376628,0.019454175798688533
Madrid,1.9,94.99,23747500.0,10702788.657690741,1251250.0,5005000.0,5005000.0,321807.3675188041,344502.8865769074,45711538.65769074,481224.7463700468,859534.5206729844,0.019163792949969515
Madrid,1.95,97.35,24337500.0,10968696.4504284,1251250.0,5005000.0,5005000.0,329522.3692799509,353061.96450428397,46567446.4504284,478350.7596346009,855907.7927376553,0.0187241081326772
Madrid,1.99,99.71,24927500.0,11234604.243166057,1251250.0,5005000.0,5005000.0,337237.37104109774,361621.0424316606,47423354.24316606,475612.8196085254,855907.7927376628,0.018379959778313953
Madrid,2.04,102.08,25520000.0,11501638.763839046,1251250.0,5005000.0,5005000.0,344985.0634876732,370216.3876383905,48282888.76383904,472990.6814639405,859534.5206729844,0.01812470953163014
Madrid,2.09,104.44,26110000.0,11767546.556576703,1251250.0,5005000.0,5005000.0,352700.06524882,378775.465565767,49138796.5565767,470497.86055703467,855907.7927376553,0.017726938355409224
Madrid,2.13,106.8,26700000.0,12033454.349314362,1251250.0,5005000.0,5005000.0,360415.0670099669,387334.54349314363,49994704.34931436,468115.2092632431,855907.7927376628,0.01741816757258596
Madrid,2.18,109.16,27290000.0,12299362.142052019,1251250.0,5005000.0,5005000.0,368130.0687711137,395893.6214205202,50850612.14205202,465835.58210014674,855907.7927376553,0.01711996908227328
Madrid,2.23,111.53,27882500.0,12566396.662725007,1251250.0,5005000.0,5005000.0,375877.76121768914,404488.9666272501,51710146.66272501,463643.384405317,859534.5206729919,0.01690313025675813
Madrid,2.28,113.89,28472500.0,12832304.455462664,1251250.0,5005000.0,5005000.0,383592.76297883596,413048.0445546266,52566054.455462664,461551.0971592121,855907.7927376553,0.016552027947633573
Madrid,2.32,116.25,29062500.0,13098212.248200323,1251250.0,5005000.0,5005000.0,391307.76473998284,421607.1224820033,53421962.24820033,459543.7612748415,855907.7927376628,0.016282519234211174
Madrid,2.37,118.62,29655000.0,13365246.76887331,1251250.0,5005000.0,5005000.0,399055.4571865582,430202.46768873313,54281496.76887331,457608.3018788847,859534.5206729844,0.016089534799930347
Madrid,2.42,120.98,30245000.0,13631154.561610969,1251250.0,5005000.0,5005000.0,406770.45894770505,438761.5456161097,55137404.56161097,455756.3610647294,855907.7927376553,0.01576794752698233
Madrid,2.46,123.34,30835000.0,13897062.354348626,1251250.0,5005000.0,5005000.0,414485.4607088519,447320.6235434863,55993312.35434863,453975.29069522157,855907.7927376628,0.015523178857308468
Madrid,2.51,125.7,31425000.0,14162970.147086285,1251250.0,5005000.0,5005000.0,422200.46246999875,455879.70147086284,56849220.147086285,452261.09902216616,855907.7927376553,0.015285893203122545
Madrid,2.56,128.07,32017500.0,14430004.667759271,1251250.0,5005000.0,5005000.0,429948.15491657413,464475.0466775927,57708754.66775927,450603.22220472613,859534.5206729844,0.015119548138903335
Madrid,2.61,130.43,32607500.0,14695912.46049693,1251250.0,5005000.0,5005000.0,437663.156677721,473034.12460496934,58564662.46049693,449012.20931148453,855907.7927376628,0.014831506894669508
Madrid,2.65,132.79,33197499.999999996,14961820.253234586,1251250.0,5005000.0,5005000.0,445378.1584388678,481593.20253234584,59420570.25323458,447477.74872531503,855907.7927376479,0.014614748156620476
Madrid,2.7,135.16,33790000.0,15228854.773907576,1251250.0,5005000.0,5005000.0,453125.8508854432,490188.54773907573,60280104.77390757,445990.7130357175,859534.5206729919,0.014465268795130805
Madrid,2.75,137.52,34380000.0,15494762.566645233,1251250.0,5005000.0,5005000.0,460840.8526465901,498747.62566645234,61136012.566645235,444560.88253814157,855907.7927376628,0.014198843813359547
Madrid,2.79,139.88,34970000.0,15760670.359382892,1251250.0,5005000.0,5005000.0,468555.8544077369,507306.7035938289,61991920.35938289,443179.29910911416,855907.7927376553,0.014000059159969226
Madrid,2.84,142.25,35562500.0,16027704.880055878,1251250.0,5005000.0,5005000.0,476303.54685431236,515902.0488005588,62851454.880055875,441837.9956418691,859534.5206729844,0.01386526688784675
Nicosia,1.0,50.09,12522500.0,4577442.275377052,1251250.0,5005000.0,5005000.0,134160.94761410853,170999.42275377052,28361192.27537705,566204.6770887811,,
Nicosia,1.05,52.46,13115000.0,4794023.193577164,1251250.0,5005000.0,5005000.0,140075.93455628472,179090.23193577162,29170273.193577163,556047.9068543111,809080.9182001129,0.028527747012333828
Nicosia,1.1,54.82,13705000.0,5009690.268240566,1251250.0,5005000.0,5005000.0,145965.96374765006,187146.90268240566,29975940.268240567,546806.6448055558,805667.0746634044,0.027619455920652798
Nicosia,1.14,57.18,14295000.0,5225357.342903969,1251250.0,5005000.0,5005000.0,151855.99293901538,195203.57342903968,30781607.342903968,538328.2151609649,805667.0746634007,0.026877124368872688
Nicosia,1.19,59.54,14885000.0,5441024.417567371,1251250.0,5005000.0,5005000.0,157746.02213038073,203260.24417567372,31587274.417567372,530521.9082560862,805667.0746634044,0.026173651872313075
Nicosia,1.24,61.91,15477500.0,5657605.335767484,1251250.0,5005000.0,5005000.0,163661.00907255695,211351.05335767486,32396355.335767485,523281.4623771198,809080.9182001129,0.02561414155284445
Nicosia,1.28,64.27,16067499.999999998,5873272.410430886,1251250.0,5005000.0,5005000.0,169551.03826392227,219407.72410430887,33202022.410430886,516602.1846962951,805667.0746634007,0.024869065248642235
Nicosia,1.33,66.63,16657499.999999998,6088939.485094288,1251250.0,5005000.0,5005000.0,175441.0674552876,227464.39485094286,34007689.48509429,510396.0601094745,805667.0746634007,0.024265602399277008
Nicosia,1.38,69.0,17250000.0,6305520.403294401,1251250.0,5005000.0,5005000.0,181356.0543974638,235555.204032944,34816770.4032944,504590.8754100638,809080.9182001129,0.023791116963554272
Nicosia,1.43,71.36,17840000.0,6521187.477957804,1251250.0,5005000.0,5005000.0,187246.08358882915,243611.87477957804,35622437.4779578,499193.3503077046,805667.0746634007,0.023140201268845074
Nicosia,1.47,73.72,18430000.0,6736854.552621206,1251250.0,5005000.0,5005000.0,193136.11278019447,251668.54552621208,36428104.55262121,494141.4073876995,805667.0746634081,0.022616842970443363
Nicosia,1.52,76.08,19020000.0,6952521.62728461,1251250.0,5005000.0,5005000.0,199026.14197155982,259725.2162728461,37233771.62728461,489402.88679396175,805667.0746634007,0.02211663452045924
Nicosia,1.57,78.45,19612500.0,7169102.545484722,1251250.0,5005000.0,5005000.0,204941.128913736,267816.0254548472,38042852.54548472,484931.19879521633,809080.9182001129,0.02172975991524922
Nicosia,1.61,80.81,20202500.0,7384769.620148124,1251250.0,5005000.0,5005000.0,210831.15810510132,275872.6962014812,38848519.62014812,480739.01274778025,805667.0746634007,0.021177882854607987
Nicosia,1.66,83.17,20792500.0,7600436.694811527,1251250.0,5005000.0,5005000.0,216721.1872964667,283929.3669481153,39654186.69481152,476784.7384250514,805667.0746634007,0.020738681487506544
Nicosia,1.71,85.54,21385000.0,7817017.613011639,1251250.0,5005000.0,5005000.0,222636.17423864288,292020.1761301164,40463267.61301164,473033.28984114615,809080.9182001203,0.0204034172842078
Nicosia,1.76,87.9,21975000.0,8032684.687675042,1251250.0,5005000.0,5005000.0,228526.20343000823,300076.84687675047,41268934.687675044,469498.6881419231,805667.0746634007,0.01991107298522586
Nicosia,1.8,90.26,22565000.0,8248351.762338445,1251250.0,5005000.0,5005000.0,234416.23262137352,308133.5176233844,42074601.762338445,466148.9226937563,805667.0746634007,0.0195223618142974
Nicosia,1.85,92.62,23155000.0,8464018.837001847,1251250.0,5005000.0,5005000.0,240306.26181273884,316190.18837001844,42880268.837001845,462969.8643597694,805667.0746634007,0.01914853714395853
Nicosia,1.9,94.99,23747500.0,8680599.75520196,1251250.0,5005000.0,5005000.0,246221.24875491508,324280.9975520196,43689349.75520196,459936.3065080741,809080.9182001129,0.018868373266866002
Nicosia,1.95,97.35,24337500.0,8896266.829865362,1251250.0,5005000.0,5005000.0,252111.27794628046,332337.6682986536,44495016.829865366,457062.3197726283,805667.0746634081,0.018440811757961213
Nicosia,1.99,99.71,24927500.0,9111933.904528765,1251250.0,5005000.0,5005000.0,258001.30713764578,340394.3390452877,45300683.90452877,454324.3797465527,805667.0746634007,0.01810690571809451
Nicosia,2.04,102.08,25520000.0,9328514.822728876,1251250.0,5005000.0,5005000.0,263916.2940798219,348485.14822728874,46109764.82272887,451702.2416019678,809080.9182001054,0.017860236280433296
Nicosia,2.09,104.44,26110000.0,9544181.897392279,1251250.0,5005000.0,5005000.0,269806.3232711873,356541.8189739228,46915431.89739228,449209.4206950621,805667.0746634081,0.017472808151610238
Nicosia,2.13,106.8,26700000.0,9759848.972055683,1251250.0,5005000.0,5005000.0,275696.3524625526,364598.4897205568,47721098.97205568,446826.76940127043,805667.0746634007,0.01717275195132931
Nicosia,2.18,109.16,27290000.0,9975516.046719085,1251250.0,5005000.0,5005000.0,281586.38165391795,372655.1604671909,48526766.04671909,444547.14223817416,805667.0746634081,0.016882827345095032
Nicosia,2.23,111.53,27882500.0,10192096.964919196,1251250.0,5005000.0,5005000.0,287501.36859609414,380745.96964919195,49335846.964919195,442354.9445433443,809080.9182001054,0.01667287940476321
Nicosia,2.28,113.89,28472500.0,10407764.039582599,1251250.0,5005000.0,5005000.0,293391.3977874594,388802.64039582596,50141514.039582595,440262.6572972394,805667.0746634007,0.016330257292152685
Nicosia,2.32,116.25,29062500.0,10623431.114246001,1251250.0,5005000.0,5005000.0,299281.42697882483,396859.31114246004,50947181.114246,438255.32141286886,805667.0746634081,0.01606786492381144
Nicosia,2.37,118.62,29655000.0,10840012.032446114,1251250.0,5005000.0,5005000.0,305196.4139210011,404950.1203244612,51756262.032446116,436319.8620169121,809080.9182001129,0.015880778887173312
Nicosia,2.42,120.98,30245000.0,11055679.107109517,1251250.0,5005000.0,5005000.0,311086.4431123663,413006.79107109515,52561929.10710952,434467.92120275676,805667.0746634007,0.015566562248222759
Nicosia,2.46,123.34,30835000.0,11271346.18177292,1251250.0,5005000.0,5005000.0,316976.47230373166,421063.46181772917,53367596.18177292,432686.8508332489,805667.0746634007,0.01532795862613091
Nicosia,2.51,125.7,31425000.0,11487013.256436322,1251250.0,5005000.0,5005000.0,322866.501495097,429120.1325643632,54173263.25643632,430972.65916019346,805667.0746634007,0.015096559191447466
Nicosia,2.56,128.07,32017500.0,11703594.174636435,1251250.0,5005000.0,5005000.0,328781.48843727325,437210.9417463644,54982344.17463644,429314.7823427535,809080.9182001203,0.014935059650555452
Nicosia,2.61,130.43,32607500.0,11919261.249299837,1251250.0,5005000.0,5005000.0,334671.5176286386,445267.6124929984,55788011.24929984,427723.7694495119,805667.0746634007,0.01465319616247024
Nicosia,2.65,132.79,33197499.999999996,12134928.323963238,1251250.0,5005000.0,5005000.0,340561.54682000383,453324.2832396323,56593678.32396323,426189.3088633424,805667.0746633932,0.014441580845445617
Nicosia,2.7,135.16,33790000.0,12351509.242163353,1251250.0,5005000.0,5005000.0,346476.5337621801,461415.09242163354,57402759.24216335,424702.27317374485,809080.9182001203,0.014296312629983878
Nicosia,2.75,137.52,34380000.0,12567176.316826755,1251250.0,5005000.0,5005000.0,352366.5629535454,469471.76316826756,58208426.31682675,423272.4426761689,805667.0746634007,0.014035337069156491
Nicosia,2.79,139.88,34970000.0,12782843.391490158,1251250.0,5005000.0,5005000.0,358256.59214491077,477528.43391490163,59014093.39149016,421890.8592471416,805667.0746634081,0.013841072944975111
Nicosia,2.84,142.25,35562500.0,12999424.309690269,1251250.0,5005000.0,5005000.0,364171.57908708695,485619.2430969027,59823174.30969027,420549.55577989644,809080.9182001054,0.013709960989026647
Paris,1.0,50.09,12522500.0,7388681.133262799,1251250.0,5005000.0,5005000.0,249730.41429157456,199111.81133262799,31172431.1332628,622328.4314885765,,
Paris,1.05,52.46,13115000.0,7738275.349390426,1251250.0,5005000.0,5005000.0,260847.73712720355,208532.75349390425,32114525.349390425,612171.6612541064,942094.2161276266,0.030222032157201793
Paris,1.1,54.82,13705000.0,8086394.4844373455,1251250.0,5005000.0,5005000.0,271918.1514276611,217913.94484437347,33052644.484437346,602930.3992053511,938119.1350469217,0.029211676798602548
Paris,1.14,57.18,14295000.0,8434513.619484266,1251250.0,5005000.0,5005000.0,282988.5657281187,227295.1361948427,33990763.61948427,594451.9695607602,938119.1350469217,0.028382574213952225
Paris,1.19,59.54,14885000.0,8782632.754531184,1251250.0,5005000.0,5005000.0,294058.9800285762,236676.32754531183,34928882.75453118,586645.6626558815,938119.1350469142,0.0275992368264761
Paris,1.24,61.91,15477500.0,9132226.970658813,1251250.0,5005000.0,5005000.0,305176.3028642052,246097.26970658812,35870976.97065881,579405.216776915,942094.2161276266,0.026971782142256255
Paris,1.28,64.27,16067499.999999998,9480346.10570573,1251250.0,5005000.0,5005000.0,316246.7171646628,255478.4610570573,36809096.10570573,572725.9390960905,938119.1350469217,0.026152595057956463
Paris,1.33,66.63,16657499.999999998,9828465.24075265,1251250.0,5005000.0,5005000.0,327317.13146512036,264859.6524075265,37747215.24075265,566519.8145092699,938119.1350469217,0.025486068235767
Paris,1.38,69.0,17250000.0,10178059.456880279,1251250.0,5005000.0,5005000.0,338434.45430074935,274280.5945688028,38689309.45688028,560714.6298098591,942094.2161276266,0.02495797928718521
Paris,1.43,71.36,17840000.0,10526178.591927199,1251250.0,5005000.0,5005000.0,349504.8686012069,283661.785919272,39627428.5919272,555317.1047075,938119.1350469217,0.02424750268785405
Paris,1.47,73.72,18430000.0,10874297.726974119,1251250.0,5005000.0,5005000.0,360575.2829016645,293042.9772697412,40565547.726974115,550265.1617874948,938119.1350469142,0.023673479919866045
Paris,1.52,76.08,19020000.0,11222416.862021036,1251250.0,5005000.0,5005000.0,371645.697202122,302424.1686202104,41503666.86202104,545526.6411937571,938119.1350469217,0.02312600686081993
Paris,1.57,78.45,19612500.0,11572011.078148665,1251250.0,5005000.0,5005000.0,382763.020037751,311845.1107814866,42445761.07814866,541054.9531950116,942094.2161276266,0.022699059802586102
Paris,1.61,80.81,20202500.0,11920130.213195585,1251250.0,5005000.0,5005000.0,393833.43433820864,321226.30213195586,43383880.213195585,536862.7671475756,938119.1350469217,0.022101597691220835
Paris,1.66,83.17,20792500.0,12268249.348242505,1251250.0,5005000.0,5005000.0,404903.84863866615,330607.49348242505,44321999.34824251,532908.4928248468,938119.1350469217,0.021623679819251958
Paris,1.71,85.54,21385000.0,12617843.564370131,1251250.0,5005000.0,5005000.0,416021.1714742952,340028.43564370135,45264093.56437013,529157.0442409414,942094.2161276266,0.021255679571796738
Paris,1.76,87.9,21975000.0,12965962.69941705,1251250.0,5005000.0,5005000.0,427091.5857747528,349409.62699417054,46202212.699417055,525622.4425417185,938119.1350469217,0.020725459435365055
Paris,1.8,90.26,22565000.0,13314081.83446397,1251250.0,5005000.0,5005000.0,438162.00007521024,358790.8183446397,47140331.83446397,522272.6770935516,938119.1350469142,0.020304636514924982
Paris,1.85,92.62,23155000.0,13662200.969510889,1251250.0,5005000.0,5005000.0,449232.41437566787,368172.0096951089,48078450.96951089,519093.61875956476,938119.1350469217,0.019900562820414202
Paris,1.9,94.99,23747500.0,14011795.185638517,1251250.0,5005000.0,5005000.0,460349.7372112968,377592.95185638516,49020545.18563852,516060.0609078695,942094.2161276266,0.01959493696510852
Paris,1.95,97.35,24337500.0,14359914.320685437,1251250.0,5005000.0,5005000.0,471420.15151175443,386974.1432068544,49958664.32068544,513186.0741724236,938119.1350469217,0.01913726441626278
Paris,1.99,99.71,24927500.0,14708033.455732357,1251250.0,5005000.0,5005000.0,482490.565812212,396355.3345573236,50896783.45573236,510448.13414634805,938119.1350469217,0.018777906651489328
Paris,2.04,102.08,25520000.0,15057627.671859983,1251250.0,5005000.0,5005000.0,493607.8886478409,405776.2767185998,51838877.67185998,507825.99600176315,942094.2161276191,0.018509896935766258
Paris,2.09,104.44,26110000.0,15405746.806906903,1251250.0,5005000.0,5005000.0,504678.3029482985,415157.46806906903,52776996.8069069,505333.17509485735,938119.1350469217,0.018096825725765407
Paris,2.13,106.8,26700000.0,15753865.941953823,1251250.0,5005000.0,5005000.0,515748.7172487561,424538.6594195382,53715115.94195382,502950.52380106575,938119.1350469217,0.017775151899589527
Paris,2.18,109.16,27290000.0,16101985.07700074,1251250.0,5005000.0,5005000.0,526819.1315492135,433919.85077000735,54653235.07700074,500670.8966379694,938119.1350469142,0.017464713956136184
Paris,2.23,111.53,27882500.0,16451579.29312837,1251250.0,5005000.0,5005000.0,537936.4543848427,443340.7929312837,55595329.29312837,498478.6989431397,942094.216127634,0.01723766607411841
Paris,2.28,113.89,28472500.0,16799698.42817529,1251250.0,5005000.0,5005000.0,549006.8686853001,452721.98428175284,56533448.428175285,496386.4116970347,938119.1350469142,0.01687406382828758
Paris,2.32,116.25,29062500.0,17147817.563222207,1251250.0,5005000.0,5005000.0,560077.2829857578,462103.1756322221,57471567.56322221,494379.0758126642,938119.1350469217,0.016594054690273936
Paris,2.37,118.62,29655000.0,17497411.779349834,1251250.0,5005000.0,5005000.0,571194.6058213867,471524.1177934983,58413661.779349834,492443.6164167074,942094.2161276266,0.016392352881122754
Paris,2.42,120.98,30245000.0,17845530.914396755,1251250.0,5005000.0,5005000.0,582265.0201218444,480905.3091439676,59351780.914396755,490591.67560255213,938119.1350469217,0.016059926847088395
Paris,2.46,123.34,30835000.0,18193650.049443673,1251250.0,5005000.0,5005000.0,593335.434422302,490286.50049443677,60289900.04944368,488810.60523304425,938119.1350469217,0.015806082321269746
Paris,2.51,125.7,31425000.0,18541769.184490595,1251250.0,5005000.0,5005000.0,604405.8487227594,499667.6918449059,61228019.18449059,487096.4135599888,938119.1350469142,0.0155601375069052
Paris,2.56,128.07,32017500.0,18891363.40061822,1251250.0,5005000.0,5005000.0,615523.1715583885,509088.63400618226,62170113.400618225,485438.5367425488,942094.216127634,0.01538665187402097
