City,ILR,discount_rate,Initial_invest,NPV,IRR,npv_over_I,ppa_eur_mwh,module_factor,module_reduction_pct
Prague,1.43,0.0923,38021250.0,-1500452.4985570223,0.08726321644652213,-0.03946352364945977,65,1.0,0.0
Prague,1.47,0.0923,38906250.0,-1324234.999618914,0.087959998470174,-0.034036562239201,65,1.0,0.0
Prague,1.52,0.0923,39791250.0,-1184598.5631043399,0.08850679399667238,-0.029770327976737093,65,1.0,0.0
Prague,1.57,0.0923,40680000.0,-1086405.132546804,0.0888990074072129,-0.026706124202232152,65,1.0,0.0
Prague,1.61,0.0923,41565000.0,-1016519.1443894998,0.08918672675582529,-0.02445613242847347,65,1.0,0.0
Prague,1.66,0.0923,42450000.0,-979461.2289901058,0.08936343407483793,-0.023073291613430053,65,1.0,0.0
Prague,1.71,0.0923,43338750.0,-974879.1044555947,0.08943736303078809,-0.022494398303033538,65,1.0,0.0
Prague,1.76,0.0923,44223750.0,-993171.1337508156,0.08944199465227021,-0.0224578678594831,65,1.0,0.0
Prague,1.8,0.0923,45108750.0,-1040313.7581998159,0.0893647226742853,-0.023062349504249527,65,1.0,0.0
Prague,1.85,0.0923,45993750.0,-1115147.4849203248,0.08921344498567718,-0.024245630872027715,65,1.0,0.0
Prague,1.9,0.0923,46882500.0,-1222998.73811342,0.08897799056684219,-0.02608646591187373,65,1.0,0.0
Prague,1.95,0.0923,47767500.0,-1353631.3247053705,0.08868980891774148,-0.02833791437076193,65,1.0,0.0
Prague,1.99,0.0923,48652500.0,-1510983.6081013256,0.08834150687392661,-0.03105664884849341,65,1.0,0.0
Prague,2.04,0.0923,49541250.0,-1696833.251257935,0.08793184631268547,-0.03425091719038044,65,1.0,0.0
Prague,2.09,0.0923,50426250.0,-1899529.6284766104,0.08749289179861086,-0.03766946041945634,65,1.0,0.0
Prague,2.13,0.0923,51311250.0,-2122701.046746402,0.0870172184215583,-0.041369115871205675,65,1.0,0.0
Prague,2.18,0.0923,52196250.0,-2365068.8945859717,0.08650967048775615,-0.04531108833653705,65,1.0,0.0
Prague,2.23,0.0923,53085000.0,-2629984.083249275,0.08596397294289515,-0.04954288562210182,65,1.0,0.0
Prague,2.28,0.0923,53970000.0,-2907713.3010385567,0.08540424423704462,-0.053876473986261934,65,1.0,0.0
Prague,2.32,0.0923,54855000.0,-3202383.6355654527,0.08482170763464048,-0.05837906545557292,65,1.0,0.0
Prague,2.37,0.0923,55743750.0,-3517272.411544936,0.08421020731065254,-0.06309716177230516,65,1.0,0.0
Prague,2.42,0.0923,56628750.0,-3843543.6970561775,0.08359012569665514,-0.06787265650497631,65,1.0,0.0
Prague,2.46,0.0923,57513750.0,-4185450.342349379,0.08295262026610639,-0.0727730384881768,65,1.0,0.0
Prague,2.51,0.0923,58398750.0,-4542024.87696043,0.0823004843676709,-0.07777606330547196,65,1.0,0.0
Prague,2.56,0.0923,59287500.0,-4917749.718218908,0.08162502403966831,-0.08294749682848675,65,1.0,0.0
Prague,2.61,0.0923,60172500.0,-5304432.167523863,0.08094358563735349,-0.08815376072996572,65,1.0,0.0
Prague,2.65,0.0923,61057500.0,-5705815.447318519,0.0802488979821423,-0.09344987016039831,65,1.0,0.0
Prague,2.7,0.0923,61946250.0,-6126225.02999223,0.07953296921395347,-0.0988958174222367,65,1.0,0.0
Prague,2.75,0.0923,62831250.0,-6555407.523713938,0.07881649094033394,-0.10433355255090322,65,1.0,0.0
Prague,2.79,0.0923,63716250.0,-6997191.91041058,0.07809218500442783,-0.10981801205203665,65,1.0,0.0
Prague,2.84,0.0923,64605000.0,-7455553.88123718,0.07735297099904082,-0.1154021187406111,65,1.0,0.0
Riga,1.0,0.0734,30045000.0,-5052001.028341007,0.0533851091291071,-0.16814781255919478,65,1.0,0.0
Riga,1.05,0.0734,30933750.0,-4748911.269747244,0.05519121436259855,-0.1535187705902855,65,1.0,0.0
Riga,1.1,0.0734,31818750.0,-4441703.074269838,0.05689757950606711,-0.1395938895861666,65,1.0,0.0
Riga,1.14,0.0734,32703750.0,-4134975.8705053004,0.05849870549229408,-0.12643736178589002,65,1.0,0.0
Riga,1.19,0.0734,33588750.0,-3828841.4824468964,0.06000371857839859,-0.11399178244045689,65,1.0,0.0
Riga,1.24,0.0734,34477500.0,-3531204.407033121,0.06139487930906706,-0.10242054693736846,65,1.0,0.0
Riga,1.28,0.0734,35362500.0,-3235479.1677304767,0.06270148230574568,-0.09149463888951508,65,1.0,0.0
Riga,1.33,0.0734,36247500.0,-2955683.955037214,0.06388597544986152,-0.08154173267224536,65,1.0,0.0
Riga,1.38,0.0734,37136250.0,-2712720.9729658244,0.06489259133933434,-0.07304778950394357,65,1.0,0.0
Riga,1.43,0.0734,38021250.0,-2501353.405466259,0.06574987816500588,-0.06578830010760453,65,1.0,0.0
Riga,1.47,0.0734,38906250.0,-2322185.2527866666,0.06646830073646992,-0.059686689228251676,65,1.0,0.0
Riga,1.52,0.0734,39791250.0,-2173602.8175981017,0.0670628069695356,-0.05462514541760065,65,1.0,0.0
Riga,1.57,0.0734,40680000.0,-2061908.1404165388,0.0675245658590573,-0.05068604081653242,65,1.0,0.0
Riga,1.61,0.0734,41565000.0,-1977782.4297335995,0.0678877738957735,-0.04758288054212918,65,1.0,0.0
Riga,1.66,0.0734,42450000.0,-1925304.0349319843,0.06814826636555171,-0.045354629798162176,65,1.0,0.0
Riga,1.71,0.0734,43338750.0,-1907539.1892326789,0.06830477294947701,-0.04401463330697537,65,1.0,0.0
Riga,1.76,0.0734,44223750.0,-1912307.9744730797,0.06839498668845301,-0.04324165125013323,65,1.0,0.0
Riga,1.8,0.0734,45108750.0,-1946627.0152799967,0.06840514197752534,-0.04315408906875044,65,1.0,0.0
Riga,1.85,0.0734,45993750.0,-2013688.5106257,0.06833175842337469,-0.04378178579971627,65,1.0,0.0
Riga,1.9,0.0734,46882500.0,-2113749.6496824687,0.06817928018304076,-0.045086112081959555,65,1.0,0.0
Riga,1.95,0.0734,47767500.0,-2235029.6955729593,0.06798001127449416,-0.046789756541015526,65,1.0,0.0
Riga,1.99,0.0734,48652500.0,-2382104.048831746,0.06772578277341679,-0.04896159598852569,65,1.0,0.0
Riga,2.04,0.0734,49541250.0,-2558171.9287386113,0.0674122671242603,-0.051637209976304825,65,1.0,0.0
Riga,2.09,0.0734,50426250.0,-2752153.4989509676,0.06706728559448671,-0.05457779428275883,65,1.0,0.0
Riga,2.13,0.0734,51311250.0,-2968028.1799070793,0.06668363137628197,-0.05784361480001129,65,1.0,0.0
Riga,2.18,0.0734,52196250.0,-3205502.642049113,0.06626374469921648,-0.06141250840911201,65,1.0,0.0
Riga,2.23,0.0734,53085000.0,-3468200.797972203,0.06580173161185288,-0.06533297161104273,65,1.0,0.0
Riga,2.28,0.0734,53970000.0,-3745257.366342335,0.06532216031518967,-0.06939517076787724,65,1.0,0.0
Riga,2.32,0.0734,54855000.0,-4040090.6922103898,0.06481886329136488,-0.07365036354407783,65,1.0,0.0
Riga,2.37,0.0734,55743750.0,-4356948.314854732,0.06428437405012355,-0.07816030164556083,65,1.0,0.0
Riga,2.42,0.0734,56628750.0,-4684742.010609384,0.06374199791211099,-0.08272727211194639,65,1.0,0.0
Riga,2.46,0.0734,57513750.0,-5028857.699856689,0.06318140980022258,-0.08743748581611682,65,1.0,0.0
Riga,2.51,0.0734,58398750.0,-5389384.023054888,0.06260308058673703,-0.09228594829606605,65,1.0,0.0
Riga,2.56,0.0734,59287500.0,-5770451.547727037,0.06200002146967676,-0.0973299860464185,65,1.0,0.0
Riga,2.61,0.0734,60172500.0,-6161790.792135831,0.0613921439170062,-0.10240210714422421,65,1.0,0.0
Riga,2.65,0.0734,61057500.0,-6567761.932084809,0.060771645070621716,-0.10756683342889586,65,1.0,0.0
Riga,2.7,0.0734,61946250.0,-6991164.396795953,0.060134274990593095,-0.11285855716521909,65,1.0,0.0
Riga,2.75,0.0734,62831250.0,-7422380.245088512,0.05949746123567867,-0.1181319844040746,65,1.0,0.0
Riga,2.79,0.0734,63716250.0,-7865653.09605266,0.05885380115616523,-0.12344814856575301,65,1.0,0.0
Riga,2.84,0.0734,64605000.0,-8326442.286989836,0.05819408222738254,-0.1288823200524702,65,1.0,0.0
Rome,1.0,0.0913,30045000.0,6924468.674109728,0.11939287190391767,0.23046991759393337,65,1.0,0.0
Rome,1.05,0.0913,30933750.0,7786124.604900762,0.12190136499823057,0.2517032239835378,65,1.0,0.0
Rome,1.1,0.0913,31818750.0,8651399.279575616,0.12427678351357008,0.2718962649247886,65,1.0,0.0
Rome,1.14,0.0913,32703750.0,9514953.271423481,0.12650874134050438,0.2909437991491337,65,1.0,0.0
Rome,1.19,0.0913,33588750.0,10362762.975305138,0.12856096586057353,0.30851886346783186,65,1.0,0.0
Rome,1.24,0.0913,34477500.0,11161283.018508073,0.13033143170968287,0.32372657583954967,65,1.0,0.0
Rome,1.28,0.0913,35362500.0,11897375.72677874,0.13180793048315986,0.336440458869671,65,1.0,0.0
Rome,1.33,0.0913,36247500.0,12538560.850342596,0.13290625284254132,0.34591519002255594,65,1.0,0.0
Rome,1.38,0.0913,37136250.0,13085973.847533396,0.13365450518577715,0.35237736302220596,65,1.0,0.0
Rome,1.43,0.0913,38021250.0,13559126.584124245,0.13414545956297497,0.3566196951474306,65,1.0,0.0
Rome,1.47,0.0913,38906250.0,13962101.486863552,0.1344054420236782,0.35886525910010736,65,1.0,0.0
Rome,1.52,0.0913,39791250.0,14303181.065900411,0.13447414161922255,0.35945543469733704,65,1.0,0.0
Rome,1.57,0.0913,40680000.0,14583560.18768485,0.134363670918773,0.3584945965507584,65,1.0,0.0
Rome,1.61,0.0913,41565000.0,14819297.925601665,0.13413753288168362,0.35653309095637353,65,1.0,0.0
Rome,1.66,0.0913,42450000.0,15010397.866546158,0.13379918615484132,0.3536018343120414,65,1.0,0.0
Rome,1.71,0.0913,43338750.0,15156566.23177617,0.13335104937468345,0.3497231976412834,65,1.0,0.0
Rome,1.76,0.0913,44223750.0,15264555.992807709,0.13282407665077733,0.345166477126153,65,1.0,0.0
Rome,1.8,0.0913,45108750.0,15332177.936802268,0.13221367310849663,0.33989365559458573,65,1.0,0.0
Rome,1.85,0.0913,45993750.0,15362719.534179525,0.13153269010100432,0.33401754660534366,65,1.0,0.0
Rome,1.9,0.0913,46882500.0,15354065.990896039,0.13077658749638488,0.32750100764455903,65,1.0,0.0
Rome,1.95,0.0913,47767500.0,15315177.277609212,0.1299770899625503,0.3206191924971835,65,1.0,0.0
Rome,1.99,0.0913,48652500.0,15240798.45727848,0.12912077091188867,0.31325827978579684,65,1.0,0.0
Rome,2.04,0.0913,49541250.0,15128776.052873934,0.12820261586984794,0.3053773583200653,65,1.0,0.0
Rome,2.09,0.0913,50426250.0,14989444.331957348,0.1272548484578242,0.2972547895581636,65,1.0,0.0
Rome,2.13,0.0913,51311250.0,14819312.009453762,0.12626813913771273,0.2888121417711274,65,1.0,0.0
Rome,2.18,0.0913,52196250.0,14620131.15223749,0.12524811965477678,0.28009926292094717,65,1.0,0.0
Rome,2.23,0.0913,53085000.0,14389254.027791755,0.12418807981710955,0.2710606391220073,65,1.0,0.0
Rome,2.28,0.0913,53970000.0,14136783.772119826,0.1231161886399621,0.26193781308356173,65,1.0,0.0
Rome,2.32,0.0913,54855000.0,13859274.716730965,0.12202317567537713,0.2526528979442342,65,1.0,0.0
Rome,2.37,0.0913,55743750.0,13554540.02618866,0.12090323854874296,0.2431580226696026,65,1.0,0.0
Rome,2.42,0.0913,56628750.0,13232352.674139945,0.11978165682722786,0.2336684577028443,65,1.0,0.0
Rome,2.46,0.0913,57513750.0,12887649.334295154,0.11864596840554387,0.22407944768503452,65,1.0,0.0
Rome,2.51,0.0913,58398750.0,12519923.79841131,0.11749555875098716,0.21438684558164875,65,1.0,0.0
Rome,2.56,0.0913,59287500.0,12123444.347461663,0.11631779550015575,0.20448567315980035,65,1.0,0.0
Rome,2.61,0.0913,60172500.0,11709753.965287287,0.11513957154620669,0.19460308222671963,65,1.0,0.0
Rome,2.65,0.0913,61057500.0,11276769.153878037,0.11395509107718871,0.18469097414532262,65,1.0,0.0
Rome,2.7,0.0913,61946250.0,10821096.174382893,0.1127565834328832,0.17468525010606603,65,1.0,0.0
Rome,2.75,0.0913,62831250.0,10351837.721297814,0.11156437879916048,0.16475619570353628,65,1.0,0.0
Rome,2.79,0.0913,63716250.0,9865630.358480804,0.11037042509114281,0.15483695852283844,65,1.0,0.0
Rome,2.84,0.0913,64605000.0,9359453.05144094,0.10916795230448417,0.14487196117082174,65,1.0,0.0
Sofia,1.0,0.0889,30045000.0,4998818.682375542,0.10908402495994407,0.16637772282827565,65,1.0,0.0
Sofia,1.05,0.0889,30933750.0,5770444.766199011,0.11146823128761008,0.1865420379423449,65,1.0,0.0
Sofia,1.1,0.0889,31818750.0,6545759.977025727,0.11372517347375655,0.20572021141703326,65,1.0,0.0
Sofia,1.14,0.0889,32703750.0,7319958.317957328,0.11584679324587444,0.22382626817894974,65,1.0,0.0
Sofia,1.19,0.0889,33588750.0,8083454.652187654,0.11781161169975429,0.2406595854917987,65,1.0,0.0
Sofia,1.24,0.0889,34477500.0,8810362.302366331,0.11954251661856619,0.2555394765387958,65,1.0,0.0
Sofia,1.28,0.0889,35362500.0,9463627.792919409,0.12094360762620271,0.2676176116767595,65,1.0,0.0
Sofia,1.33,0.0889,36247500.0,10031898.28682739,0.12200207467101976,0.2767611086785955,65,1.0,0.0
Sofia,1.38,0.0889,37136250.0,10521039.243836232,0.12275902095457991,0.2833091452108447,65,1.0,0.0
Sofia,1.43,0.0889,38021250.0,10945562.892082432,0.12328697441372194,0.2878801431326543,65,1.0,0.0
Sofia,1.47,0.0889,38906250.0,11307302.905032346,0.12360447367443705,0.2906294722578595,65,1.0,0.0
Sofia,1.52,0.0889,39791250.0,11610404.342598168,0.12373787452954077,0.2917828503150358,65,1.0,0.0
Sofia,1.57,0.0889,40680000.0,11856099.32549052,0.12369970198048486,0.291447869358174,65,1.0,0.0
Sofia,1.61,0.0889,41565000.0,12053592.664375965,0.12353249266426691,0.28999380883858933,65,1.0,0.0
Sofia,1.66,0.0889,42450000.0,12200608.923841596,0.12323505107603405,0.28741128206929556,65,1.0,0.0
Sofia,1.71,0.0889,43338750.0,12293960.273845894,0.12280382960726177,0.2836713166357104,65,1.0,0.0
Sofia,1.76,0.0889,44223750.0,12346207.72613306,0.12228497821803663,0.2791759569492198,65,1.0,0.0
Sofia,1.8,0.0889,45108750.0,12358932.97176969,0.12168469044670194,0.2739808345779852,65,1.0,0.0
Sofia,1.85,0.0889,45993750.0,12337804.27218173,0.12102165256394515,0.26824958330603027,65,1.0,0.0
Sofia,1.9,0.0889,46882500.0,12278151.61054047,0.12028517551885898,0.26189199830513454,65,1.0,0.0
Sofia,1.95,0.0889,47767500.0,12188797.244289767,0.11950528613651268,0.25516925198701557,65,1.0,0.0
Sofia,1.99,0.0889,48652500.0,12067057.458738888,0.11867528708705422,0.2480254346382794,65,1.0,0.0
Sofia,2.04,0.0889,49541250.0,11910075.102562943,0.11778872559886944,0.24040723846416762,65,1.0,0.0
Sofia,2.09,0.0889,50426250.0,11729673.777324434,0.11687982564722854,0.2326104712788366,65,1.0,0.0
Sofia,2.13,0.0889,51311250.0,11523562.744393092,0.11594219763278901,0.22458160236581826,65,1.0,0.0
Sofia,2.18,0.0889,52196250.0,11293462.47452551,0.11498091142546962,0.21636539932515286,65,1.0,0.0
Sofia,2.23,0.0889,53085000.0,11034909.880433045,0.1139853228210197,0.20787246642993398,65,1.0,0.0
Sofia,2.28,0.0889,53970000.0,10757761.551228557,0.11298175248777143,0.1993285445845573,65,1.0,0.0
Sofia,2.32,0.0889,54855000.0,10458762.509618992,0.11196168470541235,0.19066197264823612,65,1.0,0.0
Sofia,2.37,0.0889,55743750.0,10134052.854124032,0.11091605980076125,0.1817971136517373,65,1.0,0.0
Sofia,2.42,0.0889,56628750.0,9793064.66686889,0.10986841829578342,0.17293450176577957,65,1.0,0.0
Sofia,2.46,0.0889,57513750.0,9432619.377103835,0.10881067698315072,0.16400633547810456,65,1.0,0.0
Sofia,2.51,0.0889,58398750.0,9053388.32199977,0.10774445964793178,0.15502709085382427,65,1.0,0.0
Sofia,2.56,0.0889,59287500.0,8650931.116794804,0.10665992452242024,0.14591492501446013,65,1.0,0.0
Sofia,2.61,0.0889,60172500.0,8235853.798273251,0.10558090662221353,0.1368707266321534,65,1.0,0.0
Sofia,2.65,0.0889,61057500.0,7804490.229326201,0.10449872973732366,0.12782197484872784,65,1.0,0.0
Sofia,2.7,0.0889,61946250.0,7353468.06058725,0.10340596321834528,0.11870723507213511,65,1.0,0.0
Sofia,2.75,0.0889,62831250.0,6892053.64392149,0.10232234951729313,0.10969149338778855,65,1.0,0.0
Sofia,2.79,0.0889,63716250.0,6416528.747947121,0.10123947818272883,0.10070474561743858,65,1.0,0.0
Sofia,2.84,0.0889,64605000.0,5923160.560399523,0.10014954337547866,0.09168269577276562,65,1.0,0.0
Stockholm,1.0,0.0721,30045000.0,-5119745.00266876,0.051938169179646554,-0.17040256291125844,65,1.0,0.0
Stockholm,1.05,0.0721,30933750.0,-4819693.606853431,0.0537310921390024,-0.1558069618734693,65,1.0,0.0
Stockholm,1.1,0.0721,31818750.0,-4515511.234189967,0.05542491836582952,-0.14191353319002056,65,1.0,0.0
Stockholm,1.14,0.0721,32703750.0,-4211807.352787238,0.05701416842973539,-0.12878667898290677,65,1.0,0.0
Stockholm,1.19,0.0721,33588750.0,-3908582.90098277,0.058508316958528095,-0.11636583382777775,65,1.0,0.0
Stockholm,1.24,0.0721,34477500.0,-3610452.53798726,0.059901094440314884,-0.1047190932633532,65,1.0,0.0
Stockholm,1.28,0.0721,35362500.0,-3310268.7526777782,0.061222403770503364,-0.0936095794323868,65,1.0,0.0
Stockholm,1.33,0.0721,36247500.0,-3029725.461581982,0.06240883831572264,-0.08358439786418324,65,1.0,0.0
Stockholm,1.38,0.0721,37136250.0,-2790222.327601818,0.06340455311876192,-0.07513473567206753,65,1.0,0.0
Stockholm,1.43,0.0721,38021250.0,-2594170.453966829,0.0642154307229672,-0.06822948887705767,65,1.0,0.0
Stockholm,1.47,0.0721,38906250.0,-2437528.737002166,0.06486862862698994,-0.06265134103138097,65,1.0,0.0
Stockholm,1.52,0.0721,39791250.0,-2317153.2885092865,0.06538488855408309,-0.058232734294833326,65,1.0,0.0
Stockholm,1.57,0.0721,40680000.0,-2232707.540070798,0.0657753883767127,-0.05488464946093406,65,1.0,0.0
Stockholm,1.61,0.0721,41565000.0,-2173442.3933975,0.06607758361555804,-0.05229020554306507,65,1.0,0.0
Stockholm,1.66,0.0721,42450000.0,-2141392.659660996,0.066292275888304,-0.05044505676468777,65,1.0,0.0
Stockholm,1.71,0.0721,43338750.0,-2140298.325538962,0.06641547003397696,-0.04938532665429811,65,1.0,0.0
Stockholm,1.76,0.0721,44223750.0,-2160495.757478167,0.06647720697468018,-0.0488537439153886,65,1.0,0.0
Stockholm,1.8,0.0721,45108750.0,-2209829.991866688,0.06646140406824608,-0.04898894320651066,65,1.0,0.0
Stockholm,1.85,0.0721,45993750.0,-2286197.823086863,0.06637784136234881,-0.049706706304375334,65,1.0,0.0
Stockholm,1.9,0.0721,46882500.0,-2392396.9719944485,0.06622382089656598,-0.05102963732724254,65,1.0,0.0
Stockholm,1.95,0.0721,47767500.0,-2518625.914162655,0.06602612445261768,-0.05272676849662752,65,1.0,0.0
Stockholm,1.99,0.0721,48652500.0,-2669070.8942237133,0.0657774476639188,-0.05485989197315068,65,1.0,0.0
Stockholm,2.04,0.0721,49541250.0,-2848314.123258352,0.06547008240395424,-0.05749378796978986,65,1.0,0.0
Stockholm,2.09,0.0721,50426250.0,-3047648.856846083,0.06512611441924498,-0.06043774535774687,65,1.0,0.0
Stockholm,2.13,0.0721,51311250.0,-3268597.3095128997,0.06474427196300403,-0.06370137756365124,65,1.0,0.0
Stockholm,2.18,0.0721,52196250.0,-3509738.2675006734,0.06432948535525518,-0.06724119582346764,65,1.0,0.0
Stockholm,2.23,0.0721,53085000.0,-3774198.501625032,0.06387688739743935,-0.07109726856221216,65,1.0,0.0
Stockholm,2.28,0.0721,53970000.0,-4052356.9060870335,0.06340795609222316,-0.0750853604981848,65,1.0,0.0
Stockholm,2.32,0.0721,54855000.0,-4347977.5105484845,0.06291580373217442,-0.07926310291766447,65,1.0,0.0
Stockholm,2.37,0.0721,55743750.0,-4665637.5555531075,0.06239232268219741,-0.08369794919705092,65,1.0,0.0
Stockholm,2.42,0.0721,56628750.0,-4995155.54102607,0.06185875283300124,-0.08820882574709966,65,1.0,0.0
Stockholm,2.46,0.0721,57513750.0,-5339538.963523827,0.06130985002047695,-0.0928393464784304,65,1.0,0.0
Stockholm,2.51,0.0721,58398750.0,-5697847.952916889,0.0607480685624322,-0.0975679779604339,65,1.0,0.0
Stockholm,2.56,0.0721,59287500.0,-6074242.048638482,0.060166247815935714,-0.10245400883219029,65,1.0,0.0
Stockholm,2.61,0.0721,60172500.0,-6459308.675397772,0.059582272651627965,-0.10734652333537367,65,1.0,0.0
Stockholm,2.65,0.0721,61057500.0,-6856669.958947541,0.05898976702902048,-0.11229857034676397,65,1.0,0.0
Stockholm,2.7,0.0721,61946250.0,-7270373.574649395,0.05838197457667804,-0.1173658385237104,65,1.0,0.0
Stockholm,2.75,0.0721,62831250.0,-7690050.138529314,0.057777577345983655,-0.12239212395948376,65,1.0,0.0
Stockholm,2.79,0.0721,63716250.0,-8120280.199419536,0.05716850906702331,-0.1274444148772022,65,1.0,0.0
Stockholm,2.84,0.0721,64605000.0,-8565290.404016878,0.05654786980115212,-0.13257937317571208,65,1.0,0.0
Tallinn,1.0,0.0679,30045000.0,-5804269.843264045,0.045388725688620735,-0.19318588261820752,65,1.0,0.0
Tallinn,1.05,0.0679,30933750.0,-5535589.927787374,0.04712493652198746,-0.17894985017294618,65,1.0,0.0
Tallinn,1.1,0.0679,31818750.0,-5262721.455812768,0.04876481879777095,-0.16539686366726436,65,1.0,0.0
Tallinn,1.14,0.0679,32703750.0,-4990307.042233888,0.05030298255909149,-0.15259127905007494,65,1.0,0.0
Tallinn,1.19,0.0679,33588750.0,-4718348.785130921,0.051748685728532307,-0.14047408090896268,65,1.0,0.0
Tallinn,1.24,0.0679,34477500.0,-4451902.065461189,0.053094393452762345,-0.1291248514382188,65,1.0,0.0
Tallinn,1.28,0.0679,35362500.0,-4187666.1480138884,0.05435635963497454,-0.11842109997918383,65,1.0,0.0
Tallinn,1.33,0.0679,36247500.0,-3939978.3522026553,0.05549695685022793,-0.10869655430588746,65,1.0,0.0
Tallinn,1.38,0.0679,37136250.0,-3728689.9722727183,0.056465033304141876,-0.10040566756936196,65,1.0,0.0
Tallinn,1.43,0.0679,38021250.0,-3549364.834576521,0.057285531179146254,-0.09335213425588378,65,1.0,0.0
Tallinn,1.47,0.0679,38906250.0,-3406307.3769364073,0.05795815666634585,-0.08755167555177915,65,1.0,0.0
Tallinn,1.52,0.0679,39791250.0,-3297932.851520806,0.058498416146962606,-0.08288085575398627,65,1.0,0.0
Tallinn,1.57,0.0679,40680000.0,-3221570.9715184257,0.05892411523574359,-0.07919299340015795,65,1.0,0.0
Tallinn,1.61,0.0679,41565000.0,-3165720.5442661233,0.05927329446431506,-0.07616313110227652,65,1.0,0.0
Tallinn,1.66,0.0679,42450000.0,-3135423.151886759,0.05953818723328608,-0.07386155834833354,65,1.0,0.0
Tallinn,1.71,0.0679,43338750.0,-3135948.2330163736,0.05971092812814627,-0.07235899127262262,65,1.0,0.0
Tallinn,1.76,0.0679,44223750.0,-3155527.8883661805,0.05982639849193916,-0.07135369317089077,65,1.0,0.0
Tallinn,1.8,0.0679,45108750.0,-3199991.861518318,0.05987389039701574,-0.07093949314752278,65,1.0,0.0
Tallinn,1.85,0.0679,45993750.0,-3267471.16498596,0.059862033117783486,-0.07104163424347786,65,1.0,0.0
Tallinn,1.9,0.0679,46882500.0,-3363033.258329744,0.059782407400657434,-0.07173323219388351,65,1.0,0.0
Tallinn,1.95,0.0679,47767500.0,-3476320.739770862,0.05966237737618041,-0.07277585680160908,65,1.0,0.0
Tallinn,1.99,0.0679,48652500.0,-3611507.1705494453,0.05949484148356454,-0.07423065968962428,65,1.0,0.0
Tallinn,2.04,0.0679,49541250.0,-3772460.356696055,0.05927391260888748,-0.07614786378414058,65,1.0,0.0
Tallinn,2.09,0.0679,50426250.0,-3949661.371834982,0.05902274285141118,-0.07832550252765141,65,1.0,0.0
Tallinn,2.13,0.0679,51311250.0,-4147697.7018402363,0.05873309424909112,-0.08083408028142437,65,1.0,0.0
Tallinn,2.18,0.0679,52196250.0,-4366043.543136966,0.05840793877555672,-0.08364669000430043,65,1.0,0.0
Tallinn,2.23,0.0679,53085000.0,-4608090.129449555,0.058042202508271856,-0.08680587980502129,65,1.0,0.0
Tallinn,2.28,0.0679,53970000.0,-4864713.785339622,0.05765591800239389,-0.09013736863701356,65,1.0,0.0
Tallinn,2.32,0.0679,54855000.0,-5139471.444313026,0.057243081238070426,-0.0936919413784163,65,1.0,0.0
Tallinn,2.37,0.0679,55743750.0,-5435897.81715047,0.056798168480581834,-0.09751582584864617,65,1.0,0.0
Tallinn,2.42,0.0679,56628750.0,-5744975.072330988,0.05633957237385623,-0.10144979488918593,65,1.0,0.0
Tallinn,2.46,0.0679,57513750.0,-6070705.90453039,0.05586038187894138,-0.10555225323562435,65,1.0,0.0
Tallinn,2.51,0.0679,58398750.0,-6412747.62903312,0.05536205141373207,-0.1098096727932211,65,1.0,0.0
Tallinn,2.56,0.0679,59287500.0,-6774208.448611838,0.05483996076978093,-0.11426031538877231,65,1.0,0.0
Tallinn,2.61,0.0679,60172500.0,-7144803.481255974,0.0543134218478194,-0.11873868430356016,65,1.0,0.0
Tallinn,2.65,0.0679,61057500.0,-7528134.888022501,0.053776377475724946,-0.12329582586942638,65,1.0,0.0
Tallinn,2.7,0.0679,61946250.0,-7927448.168163541,0.053223867619230036,-0.1279730115731548,65,1.0,0.0
Tallinn,2.75,0.0679,62831250.0,-8333009.587236511,0.05267296310457392,-0.1326252396257676,65,1.0,0.0
Tallinn,2.79,0.0679,63716250.0,-8750636.279481266,0.05211355965059705,-0.13733759095177864,65,1.0,0.0
Tallinn,2.84,0.0679,64605000.0,-9185615.29551232,0.051537114374297754,-0.1421811825015451,65,1.0,0.0
Valletta,1.0,0.0954,30045000.0,11711277.78264495,0.14316642512620148,0.389791239229321,65,1.0,0.0
Valletta,1.05,0.0954,30933750.0,12796202.482967798,0.1459756305612505,0.4136647668959566,65,1.0,0.0
Valletta,1.1,0.0954,31818750.0,13879593.726972815,0.1486194300802286,0.43620801341890597,65,1.0,0.0
Valletta,1.14,0.0954,32703750.0,14945665.824655974,0.1510507634667213,0.4570015923145197,65,1.0,0.0
Valletta,1.19,0.0954,33588750.0,15961939.935220893,0.15317517544721437,0.47521684895153565,65,1.0,0.0
Valletta,1.24,0.0954,34477500.0,16890133.230078746,0.15488284129940033,0.48988857167946476,65,1.0,0.0
Valletta,1.28,0.0954,35362500.0,17690761.75268953,0.1560893651370081,0.5002689785136665,65,1.0,0.0
Valletta,1.33,0.0954,36247500.0,18378045.550861698,0.15687296808786577,0.5070155335088405,65,1.0,0.0
Valletta,1.38,0.0954,37136250.0,18960454.284246437,0.15728529036482697,0.5105645907771096,65,1.0,0.0
Valletta,1.43,0.0954,38021250.0,19454359.36429591,0.15741426713392848,0.5116706937382625,65,1.0,0.0
Valletta,1.47,0.0954,38906250.0,19872920.72230004,0.15731288591639458,0.510789930211728,65,1.0,0.0
Valletta,1.52,0.0954,39791250.0,20223199.61789669,0.15701702276512508,0.5082323279086908,65,1.0,0.0
