City,ILR,ILR_ref_for_city,PAC_MW,PDC_MWp,AC_energy_MWh,AC_energy_MWh_ILR_1_0,AC_energy_delta_MWh,DC_energy_MWh,clipping_energy_MWh,energy_increase_percentage,energy_loss_to_inverter
Bucharest,2.37,1.0,50.05,118.62,120392.69042124912,64880.93372251338,55511.75669873574,156477.79206825665,-33601.35662747453,85.55942942521713,-38.71510571241469
Bucharest,2.42,1.0,50.05,120.98,121492.23742613051,64880.93372251338,56611.30370361713,159594.87955965614,-35573.463374381376,87.2541445623081,-41.40359748726789
Bucharest,2.46,1.0,50.05,123.34,122563.0165247223,64880.93372251338,57682.082802208926,162711.96705105575,-37574.323406504154,88.90452016135754,-44.21096739802642
Bucharest,2.51,1.0,50.05,125.7,123607.23897277478,64880.93372251338,58726.3052502614,165829.05454245533,-39601.61746039138,90.51396439734599,-47.14162784279103
Bucharest,2.56,1.0,50.05,128.07,124625.86121544494,64880.93372251338,59744.92749293156,168946.1420338547,-41654.569885484605,92.08395142470083,-50.203593577726366
Bucharest,2.61,1.0,50.05,130.43,125618.96277518763,64880.93372251338,60738.02905267425,172063.22952525428,-43733.06725451447,93.61460381017672,-53.40732610474228
Bucharest,2.65,1.0,50.05,132.79,126586.83615345758,64880.93372251338,61705.9024309442,175180.31701665383,-45837.012844776116,95.10637238183357,-56.764226801531784
Bucharest,2.7,1.0,50.05,135.16,127529.74232087236,64880.93372251338,62648.808598358984,178297.4045080534,-47965.75001463085,96.55965936972967,-60.285750657170226
Bucharest,2.75,1.0,50.05,137.52,128449.19117886251,64880.93372251338,63568.257456349136,181414.49199945293,-50117.960658439675,97.97679196206026,-63.98209287082848
Bucharest,2.79,1.0,50.05,139.88,129346.14760774063,64880.93372251338,64465.21388522725,184531.57949085243,-52292.59635452233,99.35925731423025,-67.86526448686973
Bucharest,2.84,1.0,50.05,142.25,130222.04312559572,64880.93372251338,65341.109403082344,187648.66698225198,-54488.139692414836,100.7092618033783,-71.94682595554984
Budapest,1.0,1.0,50.05,50.09,62505.600779242,62505.600779242,0.0,63667.061776511655,-0.0,0.0,-0.0
Budapest,1.05,1.0,50.05,52.46,65459.794557366266,62505.600779242,2954.193778124267,66670.22506785653,-0.4136907791015447,4.726286510800724,-0.0006319808920049036
Budapest,1.1,1.0,50.05,54.82,68399.40281580262,62505.600779242,5893.802036560621,69673.38835920143,-16.27127659585085,9.429238281184462,-0.02379428410136772
Budapest,1.14,1.0,50.05,57.18,71281.45617085256,62505.600779242,8775.85539161056,72676.55165054633,-93.1052152601213,14.040110457629593,-0.1307871498782163
Budapest,1.19,1.0,50.05,59.54,74079.02174182888,62505.600779242,11573.420962586883,75679.7149418912,-255.71715499912722,18.515814292325615,-0.3463908266235318
Budapest,1.24,1.0,50.05,61.91,76770.86996701188,62505.600779242,14265.269187769882,78682.87823323612,-525.9883316736581,22.822385530141727,-0.6898670709324982
Budapest,1.28,1.0,50.05,64.27,79348.92016176763,62505.600779242,16843.31938252563,81686.041524581,-910.9167999649922,26.946896234167976,-1.1613207385752837
Budapest,1.33,1.0,50.05,66.63,81798.41854544092,62505.600779242,19292.817766198918,84689.20481592588,-1426.117304080537,30.86574247056278,-1.7743890395745483
Budapest,1.38,1.0,50.05,69.0,84127.08056266695,62505.600779242,21621.479783424948,87692.36810727078,-2060.854919882411,34.59126784460154,-2.5112095795081895
Budapest,1.43,1.0,50.05,71.36,86352.34932622752,62505.600779242,23846.748546985516,90695.53139861563,-2797.9199787570574,38.15137883596662,-3.348619577211872
Budapest,1.47,1.0,50.05,73.72,88490.80006144087,62505.600779242,25985.199282198868,93698.69468996054,-3620.963989307311,41.57259342882519,-4.266491084335003
Budapest,1.52,1.0,50.05,76.08,90545.61674098967,62505.600779242,28040.015961747675,96701.85798130542,-4528.380512042088,44.860005522992616,-5.264503616448608
Budapest,1.57,1.0,50.05,78.45,92519.69663854229,62505.600779242,30014.095859300287,99705.02127265032,-5515.678714070155,48.018250340964514,-6.33956781037204
Budapest,1.61,1.0,50.05,80.81,94422.18918702677,62505.600779242,31916.588407784773,102708.18456399521,-6574.311455373513,51.06196566369812,-7.483745339250994
Budapest,1.66,1.0,50.05,83.17,96260.47353810398,62505.600779242,33754.87275886198,105711.3478553401,-7696.5932408022945,54.002957075923206,-8.690442666881196
Budapest,1.71,1.0,50.05,85.54,98038.00410493658,62505.600779242,35532.403325694584,108714.51114668505,-8879.62630158368,56.84675114345087,-9.959385220274555
Budapest,1.76,1.0,50.05,87.9,99759.43190123056,62505.600779242,37253.831121988565,111717.67443802989,-10118.457560791967,59.6007888214083,-11.287759459601673
Budapest,1.8,1.0,50.05,90.26,101425.6409143378,62505.600779242,38920.0401350958,114720.83772937478,-11412.764275497919,62.26648436282382,-12.679035157702534
Budapest,1.85,1.0,50.05,92.62,103037.23062344111,62505.600779242,40531.62984419911,117724.00102071968,-12761.799544939986,64.84479684844433,-14.136514655734697
Budapest,1.9,1.0,50.05,94.99,104596.68683755104,62505.600779242,42091.08605830904,120727.16431206456,-14162.608846770501,67.33970321630348,-15.660699109703238
Budapest,1.95,1.0,50.05,97.35,106109.62155203354,62505.600779242,43604.02077279154,123730.32760340946,-15609.484812886392,69.7601818544113,-17.24802345644886
Budapest,1.99,1.0,50.05,99.71,107578.1978825506,62505.600779242,45072.597103308595,126733.49089475437,-17101.13459350596,72.1096934377073,-18.901071688051402
Budapest,2.04,1.0,50.05,102.08,109001.43029713901,62505.600779242,46495.829517897015,129736.65418609926,-18637.79245695931,74.38666125634329,-20.625323307504246
Budapest,2.09,1.0,50.05,104.44,110385.50320170172,62505.600779242,47879.90242245972,132739.8174774441,-20213.370141542026,76.60097947312356,-22.41642673358561
Budapest,2.13,1.0,50.05,106.8,111729.58192802341,62505.600779242,49223.981148781415,135742.98076878904,-21829.169948595,78.7513127385676,-24.28150157264028
Budapest,2.18,1.0,50.05,109.16,113034.85164524482,62505.600779242,50529.250866002825,138746.1440601339,-23483.682158592463,80.83955715338634,-26.22375820797373
Budapest,2.23,1.0,50.05,111.53,114302.2592813454,62505.600779242,51796.6585021034,141749.3073514788,-25176.224335138562,82.86722766658853,-28.247890024877687
Budapest,2.28,1.0,50.05,113.89,115533.72994663814,62505.600779242,53028.12916739614,144752.47064282373,-26904.56712251557,84.83740417867752,-30.356336746523844
Budapest,2.32,1.0,50.05,116.25,116729.84338543251,62505.600779242,54224.24260619051,147755.6339341685,-28668.323198768343,86.7510141974322,-32.554881108116284
Budapest,2.37,1.0,50.05,118.62,117892.97180090933,62505.600779242,55387.371021667335,150758.79722551347,-30464.89433189181,88.61185290784596,-34.845664246349074
Budapest,2.42,1.0,50.05,120.98,119024.61251018438,62505.600779242,56519.01173094238,153761.96051685832,-32292.825461480257,90.42231580263802,-37.23297600607061
Budapest,2.46,1.0,50.05,123.34,120125.72827103912,62505.600779242,57620.12749179712,156765.12380820324,-34151.44141450482,92.18394315623098,-39.722855127014306
Budapest,2.51,1.0,50.05,125.7,121197.0492492244,62505.600779242,58691.448469982395,159768.28709954812,-36039.66896401954,93.89790312914442,-42.321251362262764
Budapest,2.56,1.0,50.05,128.07,122239.6515794866,62505.600779242,59734.0508002446,162771.45039089303,-37956.68503490138,95.56591738269024,-45.03482327573568
Budapest,2.61,1.0,50.05,130.43,123255.10273809468,62505.600779242,60749.50195885268,165774.6136822379,-39900.7449403104,97.19049365417423,-47.86881693349335
Budapest,2.65,1.0,50.05,132.79,124244.39914716134,62505.600779242,61738.79836791934,168777.77697358275,-41871.064750556914,98.77322607612258,-50.83084842597183
Budapest,2.7,1.0,50.05,135.16,125208.00226515833,62505.600779242,62702.40148591633,171780.94026492772,-43866.92633798012,100.31485291593212,-53.929611623594255
Budapest,2.75,1.0,50.05,137.52,126147.77032162844,62505.600779242,63642.169542386444,174784.10355627252,-45886.41866503122,101.81834707446231,-57.17125081740323
Budapest,2.79,1.0,50.05,139.88,127066.06465745387,62505.600779242,64560.46387821187,177787.26684761746,-47927.214013245066,103.28748635858611,-60.56091745470942
Budapest,2.84,1.0,50.05,142.25,127963.3573743567,62505.600779242,65457.7565951147,180790.43013896234,-49989.11892744857,104.72302606337496,-64.10978795449942
Copenhagen,1.0,1.0,50.05,50.09,52559.4487520004,52559.4487520004,0.0,53610.36626897953,-8.662683167507241,0.0,-0.016484402642732213
Copenhagen,1.05,1.0,50.05,52.46,54997.068814452134,52559.4487520004,2437.620062451737,56139.15713072386,-65.16425907970803,4.637834148439317,-0.11862734344850757
Copenhagen,1.1,1.0,50.05,54.82,57342.17686312187,52559.4487520004,4782.728111121476,58667.94799246816,-216.9991972162537,9.099654248065999,-0.37986612222961486
Copenhagen,1.14,1.0,50.05,57.18,59590.98455314669,52559.4487520004,7031.535801146296,61196.7388542125,-463.6361949224874,13.378252565631557,-0.7841315529888782
Copenhagen,1.19,1.0,50.05,59.54,61763.485470423926,52559.4487520004,9204.03671842353,63725.529715956814,-785.851856903719,17.51166904708685,-1.288754269941818
Copenhagen,1.24,1.0,50.05,61.91,63864.98568015313,52559.4487520004,11305.536928152731,66254.32057770113,-1178.984737409618,21.509999051735576,-1.8807783551011426
Copenhagen,1.28,1.0,50.05,64.27,65899.96057089811,52559.4487520004,13340.511818897714,68783.11143944545,-1638.7025491354393,25.381757487306178,-2.5500629766390155
Copenhagen,1.33,1.0,50.05,66.63,67861.35716875797,52559.4487520004,15301.908416757571,71311.90230118974,-2172.5709725734496,29.113525312944198,-3.307369641577639
Copenhagen,1.38,1.0,50.05,69.0,69749.76474599134,52559.4487520004,17190.315993990946,73840.69316293407,-2778.978373588918,32.706423682452886,-4.1495382152688745
Copenhagen,1.43,1.0,50.05,71.36,71575.95381604283,52559.4487520004,19016.505064042438,76369.48402467839,-3447.006700615125,36.18094465520564,-5.05953320366895
Copenhagen,1.47,1.0,50.05,73.72,73345.12382222939,52559.4487520004,20785.675070228994,78898.27488642273,-4172.116901031216,39.54698073091548,-6.031423364006841
Copenhagen,1.52,1.0,50.05,76.08,75060.7968553801,52559.4487520004,22501.348103379707,81427.06574816705,-4950.618397366064,42.81123306591626,-7.061197826405157
Copenhagen,1.57,1.0,50.05,78.45,76721.6875161243,52559.4487520004,24162.238764123897,83955.85660991137,-5783.934905030225,45.97125604975887,-8.153535588785578
Copenhagen,1.61,1.0,50.05,80.81,78329.40779420381,52559.4487520004,25769.959042203416,86484.64747165564,-6670.438276099159,49.030116666173406,-9.308588053884687
Copenhagen,1.66,1.0,50.05,83.17,79886.84577204117,52559.4487520004,27327.39702004077,89013.43833339999,-7607.077315290426,51.993309802361075,-10.524490431706612
Copenhagen,1.71,1.0,50.05,85.54,81397.82917955244,52559.4487520004,28838.380427552045,91542.2291951443,-8589.845730915315,54.868118125866886,-11.797944846220165
Copenhagen,1.76,1.0,50.05,87.9,82868.98724910709,52559.4487520004,30309.53849710669,94071.02005688864,-9612.112093856533,57.66715446374068,-13.121105798583333
Copenhagen,1.8,1.0,50.05,90.26,84302.75857408214,52559.4487520004,31743.30982208174,96599.81091863292,-10671.742460600732,60.3950585019665,-14.493542292222688
Copenhagen,1.85,1.0,50.05,92.62,85700.77035635053,52559.4487520004,33141.32160435014,99128.60178037727,-11766.982421187953,63.05492616698874,-15.915568172304653
Copenhagen,1.9,1.0,50.05,94.99,87063.85764187571,52559.4487520004,34504.40888987532,101657.39264212159,-12897.219798531622,65.6483462234982,-17.389516598788425
Copenhagen,1.95,1.0,50.05,97.35,88392.28717478979,52559.4487520004,35832.83842278939,104186.18350386592,-14062.081672313658,68.1758261808741,-18.918394718880755
Copenhagen,1.99,1.0,50.05,99.71,89688.36577595367,52559.4487520004,37128.917023953276,106714.9743656102,-15259.150942656952,70.64175501372655,-20.501561083015222
Copenhagen,2.04,1.0,50.05,102.08,90953.079006044,52559.4487520004,38393.63025404361,109243.76522735451,-16487.576676071694,73.04800785716452,-22.14122803202451
Copenhagen,2.09,1.0,50.05,104.44,92188.16117782357,52559.4487520004,39628.71242582317,111772.55608909886,-17745.371957586973,75.39788442761191,-23.837596822289747
Copenhagen,2.13,1.0,50.05,106.8,93396.56526341102,52559.4487520004,40837.11651141062,114301.34695084317,-19029.79701373162,77.6970030718908,-25.589113876564962
Copenhagen,2.18,1.0,50.05,109.16,94578.20418334287,52559.4487520004,42018.75543134247,116830.1378125875,-20341.034019795083,79.94519811196317,-27.40006653672666
Copenhagen,2.23,1.0,50.05,111.53,95733.97447359312,52559.4487520004,43174.52572159272,119358.92867433181,-21678.032231471934,82.14417530387342,-29.272508829334708
Copenhagen,2.28,1.0,50.05,113.89,96863.91763470028,52559.4487520004,44304.46888269988,121887.71953607611,-23041.01070791009,84.29401360685631,-31.211194014291177
Copenhagen,2.32,1.0,50.05,116.25,97968.33949042812,52559.4487520004,45408.89073842772,124416.51039782044,-24429.314634825372,86.39529488349032,-33.21952484792048
Copenhagen,2.37,1.0,50.05,118.62,99049.8232863333,52559.4487520004,46490.3745343329,126945.30125956475,-25840.49412863637,88.45293403607755,-35.296723007766566
Copenhagen,2.42,1.0,50.05,120.98,100108.60180384637,52559.4487520004,47549.15305184597,129474.09212130908,-27274.328455483057,90.46737395630745,-37.44710724994959
Copenhagen,2.46,1.0,50.05,123.34,101146.49613486246,52559.4487520004,48587.04738286207,132002.8829830534,-28728.91798038067,92.44207946722969,-39.671194083701465
Copenhagen,2.51,1.0,50.05,125.7,102165.02775064396,52559.4487520004,49605.57899864356,134531.6738447977,-30202.673222318357,94.37994533143879,-41.97010147914222
Copenhagen,2.56,1.0,50.05,128.07,103165.53978380897,52559.4487520004,50606.09103180857,137060.464706542,-31694.465472002328,96.28352700309193,-44.34586408164088
Copenhagen,2.61,1.0,50.05,130.43,104148.34311072898,52559.4487520004,51588.89435872858,139589.25556828632,-33203.900665383524,98.15341595789687,-46.802680408635695
Copenhagen,2.65,1.0,50.05,132.79,105113.93871851164,52559.4487520004,52554.48996651124,142118.04643003066,-34730.482325644225,99.99056537766872,-49.34466720671561
Copenhagen,2.7,1.0,50.05,135.16,106062.29410981611,52559.4487520004,53502.84535781571,144646.83729177495,-36274.41474974327,101.79491343272396,-51.97810147315731
Copenhagen,2.75,1.0,50.05,137.52,106993.58194635747,52559.4487520004,54434.13319435708,147175.6281535193,-37835.3631168284,103.56678863053207,-54.708411750872784
Copenhagen,2.79,1.0,50.05,139.88,107908.04889847407,52559.4487520004,55348.60014647367,149704.41901526364,-39413.06044587777,105.30666028792228,-57.541524330870686
Copenhagen,2.84,1.0,50.05,142.25,108807.24643663844,52559.4487520004,56247.79768463804,152233.20987700793,-41005.94150150086,107.01748024421065,-60.47957563756241
Dublin,1.0,1.0,50.05,50.09,49352.67102477057,49352.67102477057,0.0,50340.119768206365,-3.4873023845855746,0.0,-0.007066585749834094
Dublin,1.05,1.0,50.05,52.46,51667.071923646174,49352.67102477057,2314.400898875603,52714.653719536844,-31.45622672570064,4.689514976228913,-0.06091963134580513
Dublin,1.1,1.0,50.05,54.82,53928.54894912643,49352.67102477057,4575.87792435586,55089.187670867344,-113.65502878153353,9.271793865136871,-0.21119623305355223
Dublin,1.14,1.0,50.05,57.18,56133.622976717306,49352.67102477057,6780.951951946736,57463.72162219782,-251.36924685252,13.739787150615035,-0.4498194508540059
Dublin,1.19,1.0,50.05,59.54,58291.52717390888,49352.67102477057,8938.856149138308,59838.25557352832,-435.8403552243218,18.112203379330396,-0.7533232758781574
Dublin,1.24,1.0,50.05,61.91,60401.1806235728,49352.67102477057,11048.50959880223,62212.78952485881,-668.4682960828407,22.386852361560894,-1.1190991837402313
Dublin,1.28,1.0,50.05,64.27,62461.055373207055,49352.67102477057,13108.384348436484,64587.323476189275,-950.8502848066304,26.56063810985481,-1.5458415127052494
Dublin,1.33,1.0,50.05,66.63,64471.51734541627,49352.67102477057,15118.846320645702,66961.85742751976,-1282.6541407201375,30.634302068589985,-2.0298737398789157
Dublin,1.38,1.0,50.05,69.0,66426.91985234607,49352.67102477057,17074.248827575495,69336.39137885027,-1669.8099412360918,34.596402733715806,-2.5785739103060448
Dublin,1.43,1.0,50.05,71.36,68330.58964434391,49352.67102477057,18977.918619573342,71710.92533018075,-2108.1756391723507,38.453680875849955,-3.1834774839342384
Dublin,1.47,1.0,50.05,73.72,70188.77983277454,49352.67102477057,20836.10880800397,74085.45928151123,-2591.6963006429223,42.21880675424058,-3.8340356790851557
Dublin,1.52,1.0,50.05,76.08,72002.36714458055,49352.67102477057,22649.69611980998,76459.99323284173,-3119.8353875100165,45.89355682176125,-4.529211264349001
Dublin,1.57,1.0,50.05,78.45,73772.55969276256,49352.67102477057,24419.88866799199,78834.52718417224,-3691.0214883285644,49.480378996580384,-5.266752960760551
Dublin,1.61,1.0,50.05,80.81,75499.9128943231,49352.67102477057,26147.241869552534,81209.06113550278,-4305.419194611557,52.98039868283722,-6.047404751231486
Dublin,1.66,1.0,50.05,83.17,77182.14936055294,49352.67102477057,27829.47833578237,83583.59508683319,-4964.6726893480545,56.38900136086756,-6.8746138998340385
Dublin,1.71,1.0,50.05,85.54,78823.59801186495,49352.67102477057,29470.926987094375,85958.12903816365,-5664.510409517319,59.71495843113058,-7.7427297074923445
Dublin,1.76,1.0,50.05,87.9,80428.9136503266,49352.67102477057,31076.242625556035,88332.66298949419,-6400.156064667277,62.96770160617766,-8.645499767116311
Dublin,1.8,1.0,50.05,90.26,81998.9389952789,49352.67102477057,32646.267970508336,90707.19694082467,-7171.0227660451255,66.14893843156506,-9.583352213199209
Dublin,1.85,1.0,50.05,92.62,83533.77784437028,49352.67102477057,34181.106819599714,93081.73089215514,-7977.127766547434,69.25887922549094,-10.557810276568699
Dublin,1.9,1.0,50.05,94.99,85031.01799594071,49352.67102477057,35678.34697117014,95456.26484348562,-8821.102888836067,72.29263630587054,-11.574744410145293
Dublin,1.95,1.0,50.05,97.35,86489.54772412688,49352.67102477057,37136.87669935631,97830.79879481615,-9703.871856466441,75.247957057313,-12.637606880209006
Dublin,1.99,1.0,50.05,99.71,87911.01495847832,49352.67102477057,38558.34393370775,100205.33274614663,-10623.411721099616,78.12818056869699,-13.745298438704593
Dublin,2.04,1.0,50.05,102.08,89299.94885363478,49352.67102477057,39947.27782886421,102579.8666974771,-11575.265950370072,80.94248396163664,-14.892651237672494
Dublin,2.09,1.0,50.05,104.44,90658.42788441907,49352.67102477057,41305.7568596485,104954.40064880763,-12557.378067414225,83.69507870995827,-16.078372949962734
Dublin,2.13,1.0,50.05,106.8,91988.0350523488,49352.67102477057,42635.36402757823,107328.93460013808,-13568.382612276208,86.38917234323374,-17.30227333339052
Dublin,2.18,1.0,50.05,109.16,93288.75766627965,49352.67102477057,43936.08664150908,109703.46855146856,-14608.2650525011,89.02473914625034,-18.566565316525352
Dublin,2.23,1.0,50.05,111.53,94562.16003043127,49352.67102477057,45209.489005660704,112078.00250279908,-15675.244278702283,91.60494876350185,-19.870524952496606
Dublin,2.28,1.0,50.05,113.89,95808.50193724719,49352.67102477057,46455.83091247662,114452.53645412957,-16769.56607092536,94.13032759495428,-21.21684191103945
Dublin,2.32,1.0,50.05,116.25,97027.18709777822,49352.67102477057,47674.51607300765,116827.07040546005,-17891.256567110137,96.5996674203902,-22.608259544223866
Dublin,2.37,1.0,50.05,118.62,98221.02191952287,49352.67102477057,48868.3508947523,119201.60435679047,-19037.78360135217,99.01865467468784,-24.0426938904107
Dublin,2.42,1.0,50.05,120.98,99391.37721638284,49352.67102477057,50038.70619161227,121576.13830812104,-20207.553147073046,101.3900669459154,-25.51979951029559
Dublin,2.46,1.0,50.05,123.34,100539.1454135415,49352.67102477057,51186.47438877093,123950.67225945159,-21399.968299384815,103.71571249523647,-27.040928500577895
Dublin,2.51,1.0,50.05,125.7,101664.17751025099,49352.67102477057,52311.506485480415,126325.206210782,-22615.18861105378,105.995289412451,-28.609080174184815
Dublin,2.56,1.0,50.05,128.07,102765.77284325537,49352.67102477057,53413.1018184848,128699.74016211247,-23853.865389522052,108.22737799069935,-30.228473951802222
Dublin,2.61,1.0,50.05,130.43,103845.96791378567,49352.67102477057,54493.2968890151,131074.274113443,-25113.761867586563,110.41610465554012,-31.89769870394602
Dublin,2.65,1.0,50.05,132.79,104905.76759479355,49352.67102477057,55553.09657002298,133448.80806477348,-26394.040324231108,112.56350551349156,-33.617959051230066
Dublin,2.7,1.0,50.05,135.16,105943.95477182059,49352.67102477057,56591.283747050016,135823.34201610397,-27696.146773428653,114.66711440733637,-35.39542829621226
Dublin,2.75,1.0,50.05,137.52,106962.19915073007,49352.67102477057,57609.5281259595,138197.87596743443,-29017.91222875529,116.73031454983406,-37.22904317259754
Dublin,2.79,1.0,50.05,139.88,107961.46813180606,49352.67102477057,58608.79710703549,140572.40991876493,-30358.610011806166,118.75506611915529,-39.12047925459347
Dublin,2.84,1.0,50.05,142.25,108942.02272428903,49352.67102477057,59589.351699518455,142946.94387009548,-31718.01450404507,120.74189798078001,-41.07273791537063
Helsinki,1.0,1.0,50.05,50.09,48533.95801849098,48533.95801849098,0.0,49509.79918858301,-0.0,0.0,-0.0
Helsinki,1.05,1.0,50.05,52.46,50833.23539454133,48533.95801849098,2299.277376050348,51845.16707483692,-0.14080695283258274,4.737461088943838,-0.0002769985852227899
Helsinki,1.1,1.0,50.05,54.82,53105.7454464778,48533.95801849098,4571.787427986819,54180.53496109085,-29.922182129357502,9.419770434228775,-0.0563762939301528
Helsinki,1.14,1.0,50.05,57.18,55289.577951246625,48533.95801849098,6755.619932755646,56515.90284734476,-150.67774697971817,13.919367404945252,-0.2732694094759221
Helsinki,1.19,1.0,50.05,59.54,57362.25190746386,48533.95801849098,8828.293888972883,58851.27073359867,-383.36192834496455,18.18993185268217,-0.6728139640583654
Helsinki,1.24,1.0,50.05,61.91,59337.714103519145,48533.95801849098,10803.756085028166,61186.63861985261,-712.4312707916953,22.260199922108225,-1.2152287142467857
Helsinki,1.28,1.0,50.05,64.27,61233.927731847616,48533.95801849098,12699.969713356637,63522.006506106496,-1120.241901094203,26.16718320916268,-1.8635388690824564
Helsinki,1.33,1.0,50.05,66.63,63055.246100109805,48533.95801849098,14521.288081618826,65857.3743923604,-1602.7424879993096,29.919851325717868,-2.608099579011222
Helsinki,1.38,1.0,50.05,69.0,64811.55589996003,48533.95801849098,16277.597881469053,68192.74227861437,-2150.12435257359,33.53857494018403,-3.4313361496498875
Helsinki,1.43,1.0,50.05,71.36,66501.51563123599,48533.95801849098,17967.55761274501,70528.11016486825,-2763.9247955365986,37.020590008133155,-4.336412404826142
Helsinki,1.47,1.0,50.05,73.72,68132.68328250818,48533.95801849098,19598.7252640172,72863.47805112219,-3436.2089086128126,40.38146910777454,-5.311276915576873
Helsinki,1.52,1.0,50.05,76.08,69706.37346736663,48533.95801849098,21172.415448875654,75198.84593737616,-4166.446986250583,43.623920886092094,-6.357112694429184
Helsinki,1.57,1.0,50.05,78.45,71221.1178864443,48533.95801849098,22687.159867953327,77534.21382363002,-4955.383613180559,46.74492003992284,-7.478048296795089
Helsinki,1.61,1.0,50.05,80.81,72686.0616453065,48533.95801849098,24152.103626815522,79869.58170988395,-5793.604069535528,49.7633092640287,-8.66107223370131
Helsinki,1.66,1.0,50.05,83.17,74107.26875043285,48533.95801849098,25573.31073194187,82204.94959613789,-6675.447537771867,52.69158291643694,-9.899551009781248
Helsinki,1.71,1.0,50.05,85.54,75486.60002461953,48533.95801849098,26952.642006128553,84540.31748239177,-7599.171727378526,55.53357506070255,-11.193783470639088
Helsinki,1.76,1.0,50.05,87.9,76827.41313962608,48533.95801849098,28293.4551211351,86875.6853686457,-8561.0417181389,58.29620388750401,-12.5406426910868
Helsinki,1.8,1.0,50.05,90.26,78133.41962616565,48533.95801849098,29599.461607674668,89211.05325489961,-9557.670871909937,60.98711668312227,-13.937391928683537
Helsinki,1.85,1.0,50.05,92.62,79402.83511493054,48533.95801849098,30868.87709643956,91546.42114115354,-10591.22982909514,63.602636909766986,-15.391633119297834
Helsinki,1.9,1.0,50.05,94.99,80636.85544383014,48533.95801849098,32102.897425339157,93881.78902740745,-11659.92156274959,66.1452284874608,-16.904087941705033
Helsinki,1.95,1.0,50.05,97.35,81839.8480882125,48533.95801849098,33305.89006972152,96217.15691366135,-12759.357702583362,68.62389021936413,-18.470276674871002
Helsinki,1.99,1.0,50.05,99.71,83012.91945790473,48533.95801849098,34478.96143941375,98552.52479991526,-13888.885716869021,71.0409017667127,-20.092701431316843
Helsinki,2.04,1.0,50.05,102.08,84157.95046512653,48533.95801849098,35623.99244663555,100887.89268616916,-15046.027946457638,73.40013858557167,-21.770524387298472
Helsinki,2.09,1.0,50.05,104.44,85278.62729665457,48533.95801849098,36744.66927816359,103223.26057242307,-16227.450858335586,75.70919574324479,-23.50061460984811
Helsinki,2.13,1.0,50.05,106.8,86375.97627036858,48533.95801849098,37842.018251877606,105558.62845867695,-17432.138405557776,77.97018787847502,-25.284548910288045
Helsinki,2.18,1.0,50.05,109.16,87450.49939450221,48533.95801849098,38916.541376011235,107893.99634493094,-18659.598529626765,80.18414933557325,-27.125096916930087
Helsinki,2.23,1.0,50.05,111.53,88503.73972486559,48533.95801849098,39969.78170637461,110229.36423118484,-19908.250851912962,82.35425944685267,-29.0226823644125
Helsinki,2.28,1.0,50.05,113.89,89537.09755077284,48533.95801849098,41003.139532281864,112564.73211743876,-21176.650339803742,84.4834033866763,-30.977928325205195
Helsinki,2.32,1.0,50.05,116.25,90551.60845902136,48533.95801849098,42017.65044053038,114900.10000369269,-22463.794851082548,86.57371489158591,-32.992386832147226
Helsinki,2.37,1.0,50.05,118.62,91548.0246855035,48533.95801849098,43014.066667012514,117235.46788994664,-23769.004706127645,88.6267438782235,-35.06838061889977
Helsinki,2.42,1.0,50.05,120.98,92526.10073251251,48533.95801849098,43992.14271402153,119570.83577620046,-25092.63741522137,90.64198451991273,-37.21095755849629
Helsinki,2.46,1.0,50.05,123.34,93484.61742702268,48533.95801849098,44950.6594085317,121906.2036624544,-26436.075250390375,92.61692481665295,-39.4282625575174
Helsinki,2.51,1.0,50.05,125.7,94422.22454225222,48533.95801849098,45888.266523761245,124241.57154870834,-27800.3566953504,94.54878274357564,-41.72857590729232
Helsinki,2.56,1.0,50.05,128.07,95341.0306133658,48533.95801849098,46807.07259487482,126576.9394349623,-29183.206937311068,96.44190275403002,-44.11149780290262
Helsinki,2.61,1.0,50.05,130.43,96243.07800002862,48533.95801849098,47709.11998153764,128912.30732121613,-30582.767396656713,98.3004929525033,-46.57725057286916
Helsinki,2.65,1.0,50.05,132.79,97128.31787296147,48533.95801849098,48594.359854470495,131247.67520747002,-31999.141741318526,100.12445273051192,-49.13180795752731
Helsinki,2.7,1.0,50.05,135.16,97997.34255854336,48533.95801849098,49463.38454005238,133583.04309372403,-33431.78177178972,101.91500252505121,-51.77958862962223
Helsinki,2.75,1.0,50.05,137.52,98850.49505273734,48533.95801849098,50316.537034246365,135918.41097997795,-34880.16073134253,103.67284904947634,-54.525525153738165
Helsinki,2.79,1.0,50.05,139.88,99688.55893639881,48533.95801849098,51154.60091790783,138253.77886623182,-36343.683967534,105.39960680399983,-57.374308474675495
Helsinki,2.84,1.0,50.05,142.25,100511.13711898169,48533.95801849098,51977.179100490706,140589.14675248574,-37822.684364823595,107.09445761808236,-60.33437212615658
Lisbon,1.0,1.0,50.05,50.09,78926.2773205949,78926.2773205949,0.0,80358.97624276335,-10.590325503250318,0.0,-0.013419797642905913
Lisbon,1.05,1.0,50.05,52.46,82552.63450472304,78926.2773205949,3626.3571841281373,84149.4939900635,-120.1922061149291,4.594613235586978,-0.14580692111430812
Lisbon,1.1,1.0,50.05,54.82,85957.73344815877,78926.2773205949,7031.45612756387,87940.01173736367,-459.4321155450541,8.90889114027565,-0.537358179500815
